step,train_loss
10574,3.1177762
10575,3.1099033
10576,3.1462004
10577,3.1003041
10578,3.1421075
10579,3.0864544
10580,3.1362865
10581,3.1677816
10582,3.1025779
10583,3.2486906
10584,3.0833766
10585,3.0734088
10586,3.0830131
10587,3.118187
10588,3.0783174
10589,3.0624158
10590,3.0888805
10591,3.0758305
10592,3.104804
10593,3.0770183
10594,3.0828912
10595,3.0872166
10596,3.100827
10597,3.0585911
10598,3.1272013
10599,3.0988376
10600,3.1060328
10601,3.0761127
10602,3.0394731
10603,3.1337361
10604,3.0735292
10605,3.1100216
10606,3.0533829
10607,3.126647
10608,3.1639829
10609,3.1237566
10610,3.1407554
10611,3.1423714
10612,3.1524506
10613,3.1307507
10614,3.147023
10615,2.9671674
10616,3.1927388
10617,3.1000364
10618,3.1043458
10619,3.0847735
10620,3.1293721
10621,3.0948958
10622,3.1002629
10623,3.0771651
10624,3.0640149
10625,3.0786171
10626,3.0688159
10627,3.0925775
10628,3.1051526
10629,3.1421857
10630,3.0718911
10631,3.1225076
10632,3.0930159
10633,3.0963857
10634,3.0832117
10635,3.1330743
10636,3.1716897
10637,3.1098042
10638,3.0485234
10639,3.1102657
10640,3.0758221
10641,3.1081345
10642,3.1087573
10643,3.0618968
10644,3.1479957
10645,3.1766257
10646,3.1263347
10647,3.0649745
10648,3.1390414
10649,3.1696825
10650,3.1526644
10651,3.0669069
10652,3.1781442
10653,3.1186297
10654,3.0327158
10655,3.0697212
10656,3.0561545
10657,3.0721886
10658,3.13569
10659,3.0711472
10660,3.1379585
10661,3.0888472
10662,3.0583405
10663,3.0965672
10664,3.0982759
10665,3.0873408
10666,3.1156523
10667,3.0835576
10668,3.0471694
10669,3.1693909
10670,3.0952098
10671,3.0771999
10672,3.1231158
10673,3.143348
10674,3.0678461
10675,3.135689
10676,3.1042776
10677,3.0767665
10678,3.0992742
10679,3.0830276
10680,3.1178381
10681,3.1356349
10682,3.1520519
10683,3.170284
10684,3.0781343
10685,3.0856085
10686,3.1106496
10687,3.1245904
10688,3.1046762
10689,3.0930271
10690,3.1014626
10691,3.0640337
10692,3.0989904
10693,3.0426707
10694,3.0998061
10695,3.0724721
10696,3.0748177
10697,3.0435095
10698,3.0516894
10699,3.1157756
10700,3.0409777
10701,3.0907774
10702,3.0734575
10703,3.0808353
10704,3.0881605
10705,3.0426159
10706,3.0665421
10707,3.0495346
10708,3.1096377
10709,3.1432638
10710,3.0661697
10711,3.0381517
10712,3.0943341
10713,3.0899403
10714,3.0386164
10715,3.1997986
10716,3.1066146
10717,3.0771346
10718,3.0632999
10719,3.1108549
10720,3.1102457
10721,3.0607409
10722,3.0603375
10723,3.1262016
10724,3.1837034
10725,3.0821767
10726,3.0777431
10727,3.0717111
10728,3.1046009
10729,3.0489011
10730,3.0580754
10731,3.0907981
10732,3.095221
10733,3.0583782
10734,3.0351396
10735,3.0621815
10736,3.0643749
10737,3.1425664
10738,3.049016
10739,3.1377273
10740,3.0691037
10741,3.1172972
10742,3.1441846
10743,3.1065826
10744,3.0701971
10745,3.0977414
10746,3.0714869
10747,3.1053302
10748,3.0447359
10749,3.0254939
10750,3.0869668
10751,3.1772583
10752,3.0825491
10753,3.0789678
10754,3.0705247
10755,3.0656204
10756,3.0705771
10757,3.0934172
10758,3.0879242
10759,3.0675936
10760,3.141361
10761,3.2465453
10762,3.0626812
10763,3.0410795
10764,3.072175
10765,3.0691025
10766,3.0769253
10767,3.1692228
10768,3.0705504
10769,3.1168094
10770,3.0947394
10771,3.1337283
10772,3.0720673
10773,3.0764306
10774,3.1560616
10775,3.1407721
10776,3.0927553
10777,3.1174302
10778,3.1074336
10779,3.1134782
10780,3.1015058
10781,3.0851781
10782,3.1416988
10783,3.1434267
10784,3.1631238
10785,3.1150317
10786,3.1252527
10787,3.1444573
10788,3.119879
10789,3.1028748
10790,3.1064513
10791,3.169601
10792,3.1333013
10793,3.0775239
10794,3.1528506
10795,3.0905304
10796,3.0457859
10797,3.0724516
10798,3.0812578
10799,3.0836797
10800,3.0662713
10801,3.1093614
10802,3.120481
10803,3.0305867
10804,3.0789559
10805,3.090735
10806,3.1028779
10807,3.025059
10808,3.1020813
10809,3.0905597
10810,3.0925002
10811,3.1177676
10812,3.0968547
10813,3.0928249
10814,3.120774
10815,3.1084669
10816,3.0852516
10817,3.0795786
10818,3.0811572
10819,3.1374002
10820,3.0902874
10821,3.0835116
10822,3.1057508
10823,3.1196523
10824,3.1305571
10825,3.1197906
10826,3.102392
10827,3.0955455
10828,3.0679822
10829,3.1139977
10830,3.0511751
10831,3.155817
10832,3.1203942
10833,3.1206148
10834,3.1117635
10835,3.0026944
10836,3.0698295
10837,3.1126151
10838,3.0534458
10839,3.0206687
10840,3.0431712
10841,3.0763049
10842,3.0697746
10843,3.0284119
10844,3.1484241
10845,3.0849776
10846,3.1497643
10847,3.0513556
10848,3.0005674
10849,3.1144395
10850,3.079257
10851,3.0954094
10852,3.1833427
10853,3.0831811
10854,3.0941086
10855,3.1014168
10856,3.1258895
10857,3.1015558
10858,3.04073
10859,3.0620871
10860,3.040194
10861,3.0507162
10862,3.0359092
10863,3.1071529
10864,3.050411
10865,3.07582
10866,3.0779479
10867,3.1003094
10868,3.0631618
10869,3.0138009
10870,3.0773978
10871,3.0669258
10872,3.079108
10873,3.046885
10874,3.0570459
10875,3.0657098
10876,3.051904
10877,3.0064707
10878,3.0689774
10879,3.1084118
10880,3.1490922
10881,3.0574164
10882,3.0997639
10883,3.1652465
10884,3.1320581
10885,3.0969603
10886,3.0795498
10887,3.0905151
10888,3.0871739
10889,3.0989299
10890,3.1124153
10891,3.1024961
10892,3.0487306
10893,3.0453041
10894,3.069108
10895,3.0981393
10896,3.0630674
10897,3.101902
10898,3.0509803
10899,3.1353419
10900,3.0826011
10901,3.129396
10902,3.0953429
10903,3.0926657
10904,3.0482473
10905,3.0795937
10906,3.0706153
10907,3.07672
10908,3.0924041
10909,3.1095877
10910,3.0880127
10911,3.0708151
10912,3.0806429
10913,3.0751469
10914,3.0984361
10915,3.100188
10916,3.0542605
10917,3.0651863
10918,3.063237
10919,3.0463223
10920,3.0563085
10921,3.0897713
10922,3.1453221
10923,3.0573206
10924,3.0359862
10925,2.9997916
10926,3.0331531
10927,3.120934
10928,3.0864782
10929,3.0611048
10930,3.0669205
10931,3.062875
10932,3.1187248
10933,3.0600591
10934,3.0776055
10935,3.1237583
10936,3.0622225
10937,3.0896082
10938,3.0673764
10939,3.123816
10940,3.0363698
10941,3.0902176
10942,3.0614114
10943,3.0634334
10944,3.0742841
10945,3.0478411
10946,3.0575197
10947,3.0628939
10948,3.087245
10949,3.0579321
10950,3.0260868
10951,3.0614181
10952,3.0978632
10953,3.0711021
10954,3.0784676
10955,3.1336408
10956,3.0947216
10957,3.0751543
10958,3.0869179
10959,3.0854445
10960,3.0320816
10961,3.0548372
10962,3.0631163
10963,3.1313577
10964,3.0620065
10965,3.1256204
10966,3.0965631
10967,3.0841904
10968,3.0496438
10969,3.0592287
10970,3.0981331
10971,3.0667684
10972,3.0922391
10973,3.0353541
10974,3.031323
10975,3.0984128
10976,3.0741301
10977,3.1393487
10978,3.0728738
10979,3.0719726
10980,3.0823836
10981,3.0591047
10982,3.0648582
10983,3.062628
10984,3.0327139
10985,3.0031075
10986,3.0357664
10987,3.1126127
10988,3.0640581
10989,3.038285
10990,3.0940044
10991,3.0612397
10992,3.1136529
10993,3.0573201
10994,3.0191839
10995,3.0822496
10996,3.0521607
10997,3.0740392
10998,3.2205865
10999,3.1456742
11000,3.0931237
11001,3.0766113
11002,3.0839353
11003,3.0938435
11004,3.122982
11005,3.0880945
11006,3.0119419
11007,3.1121485
11008,3.0748308
11009,3.0571063
11010,3.1013601
11011,3.0623317
11012,3.0231657
11013,3.0662537
11014,3.0453038
11015,3.0792823
11016,3.1242261
11017,3.1124415
11018,3.0906124
11019,3.047457
11020,3.1835549
11021,3.0383766
11022,3.0856695
11023,3.0227149
11024,3.0485668
11025,3.0871012
11026,3.1194758
11027,3.0901833
11028,3.0489917
11029,3.0890882
11030,3.0600219
11031,3.0402536
11032,3.0738063
11033,3.1040065
11034,3.0884008
11035,3.0829897
11036,3.0837684
11037,3.0865459
11038,3.1158285
11039,3.1027746
11040,3.129456
11041,3.1328905
11042,3.1022418
11043,3.1037033
11044,3.0827913
11045,3.0474787
11046,3.0660729
11047,3.0921924
11048,3.0528243
11049,3.0775731
11050,3.0622058
11051,3.0753129
11052,3.1554747
11053,3.1636941
11054,3.0889146
11055,3.0600481
11056,3.102329
11057,3.0977592
11058,3.0324907
11059,3.1300251
11060,3.0846074
11061,3.0829184
11062,3.0220652
11063,3.0742619
11064,3.1003463
11065,3.049062
11066,3.042788
11067,3.0845904
11068,3.0642266
11069,3.1343846
11070,3.0673015
11071,3.0643578
11072,3.1141849
11073,3.105937
11074,3.107831
11075,3.0976477
11076,3.0663946
11077,3.0382748
11078,3.1291966
11079,3.1441584
11080,3.1144094
11081,3.0735655
11082,3.0658834
11083,3.0527637
11084,3.0572274
11085,3.0073888
11086,3.0564282
11087,3.0194204
11088,3.0908887
11089,3.0898867
11090,3.0251074
11091,3.1295605
11092,3.0821471
11093,3.1048844
11094,3.0410657
11095,3.0727425
11096,3.0319266
11097,3.08619
11098,3.1188669
11099,3.0770559
11100,3.1243267
11101,3.0291061
11102,3.0737674
11103,3.109097
11104,3.0745807
11105,3.0904391
11106,3.1641035
11107,3.0872431
11108,3.1013463
11109,3.093544
11110,3.110069
11111,3.1195438
11112,3.1181049
11113,3.1280892
11114,3.0274692
11115,3.0979416
11116,3.0575652
11117,3.1286874
11118,3.066623
11119,3.0564699
11120,3.0765591
11121,3.0448198
11122,3.0732236
11123,3.1150625
11124,3.0447373
11125,3.0436301
11126,3.0636592
11127,3.0727415
11128,3.1236436
11129,3.0869675
11130,3.0865433
11131,3.1030836
11132,3.0814948
11133,3.0957315
11134,3.050086
11135,3.0804491
11136,3.0919929
11137,3.0816109
11138,3.0966115
11139,3.1182249
11140,3.11097
11141,3.1043713
11142,3.0820911
11143,3.1176815
11144,3.1581933
11145,3.0983968
11146,3.0741768
11147,3.0773263
11148,3.0927763
11149,3.0539358
11150,3.0826674
11151,3.0267344
11152,3.0906
11153,3.0707347
11154,3.0853343
11155,3.1134975
11156,3.0751095
11157,3.0571127
11158,3.0987105
11159,3.0760689
11160,3.0631194
11161,3.034842
11162,3.1143489
11163,3.045253
11164,3.1166682
11165,3.0724032
11166,3.1009693
11167,3.0907488
11168,3.0613525
11169,3.0591359
11170,3.0982008
11171,3.0796726
11172,3.0854323
11173,3.1866381
11174,3.125741
11175,3.1095016
11176,3.0715313
11177,3.099514
11178,3.0697393
11179,3.0896606
11180,3.0826013
11181,3.1252251
11182,3.0830021
11183,3.0640287
11184,3.0912004
11185,3.0256178
11186,3.0808978
11187,3.0538392
11188,3.0606852
11189,3.0746975
11190,3.0602288
11191,3.0758328
11192,3.0733731
11193,3.0796604
11194,3.0326841
11195,3.1421108
11196,3.0537133
11197,3.0708733
11198,3.0858638
11199,3.0916562
11200,3.1553912
11201,3.1542263
11202,3.0430884
11203,3.1322942
11204,3.1247141
11205,3.1131778
11206,3.0550458
11207,3.1337643
11208,3.0940919
11209,3.1146967
11210,3.1074049
11211,3.1073594
11212,3.0900216
11213,3.0432401
11214,3.0863733
11215,3.1661859
11216,3.0513792
11217,3.0798411
11218,3.0671492
11219,3.0935063
11220,3.0174325
11221,3.0487487
11222,3.1411989
11223,3.0358222
11224,3.0658226
11225,3.1202736
11226,3.0719249
11227,3.1186559
11228,3.0715899
11229,3.0661108
11230,3.1500468
11231,3.0711918
11232,3.0714908
11233,3.0880651
11234,3.0188038
11235,3.1019859
11236,3.0795062
11237,3.1320233
11238,3.0602527
11239,3.0986013
11240,3.0615416
11241,3.1792779
11242,3.1277869
11243,3.0919707
11244,3.1173067
11245,3.107918
11246,3.1141069
11247,3.140954
11248,3.1126497
11249,3.0663249
11250,3.1351593
11251,3.0914655
11252,3.0842638
11253,3.1166496
11254,3.0281873
11255,3.0731466
11256,3.0566692
11257,3.0451777
11258,3.0689564
11259,3.1482406
11260,3.0881224
11261,3.034513
11262,3.0918877
11263,3.0602589
11264,3.1610713
11265,3.0789487
11266,3.1485882
11267,3.0868413
11268,3.1689358
11269,3.1129808
11270,3.0363028
11271,3.097599
11272,3.0583458
11273,3.1175022
11274,3.101058
11275,3.0447237
11276,3.0897217
11277,3.1000822
11278,3.1057625
11279,3.0496476
11280,3.0889757
11281,3.0825105
11282,3.1038656
11283,3.0180533
11284,3.0509763
11285,3.0736282
11286,3.0991802
11287,3.0736148
11288,3.0634546
11289,3.0459659
11290,3.0547431
11291,3.0769057
11292,3.0172892
11293,3.2904518
11294,3.0265231
11295,3.0446062
11296,3.023283
11297,3.0866613
11298,3.0531616
11299,3.0579429
11300,3.0584433
11301,3.0763588
11302,3.170743
11303,3.1195631
11304,3.0731184
11305,3.1370687
11306,3.1004567
11307,3.1064129
11308,3.120945
11309,3.1315918
11310,3.065871
11311,3.12409
11312,3.0548103
11313,3.032856
11314,3.0292714
11315,3.0786011
11316,3.0904851
11317,3.0487595
11318,3.0430756
11319,3.0496273
11320,3.0449386
11321,3.0322661
11322,3.0582702
11323,3.1296716
11324,3.1430805
11325,3.0573018
11326,3.0833576
11327,3.0033731
11328,3.0616221
11329,3.0619538
11330,3.0794837
11331,3.0903764
11332,3.0743942
11333,3.0324545
11334,3.0107303
11335,3.0331924
11336,3.0301623
11337,3.0405025
11338,3.0857062
11339,3.0740342
11340,3.0870554
11341,3.0290871
11342,3.1248803
11343,3.0530701
11344,3.0361049
11345,3.0289159
11346,3.0578527
11347,3.075165
11348,3.0969987
11349,3.0582864
11350,3.056016
11351,3.0916841
11352,3.1930258
11353,3.0824406
11354,3.0565612
11355,3.1442912
11356,3.089901
11357,3.0871689
11358,3.125586
11359,3.0854216
11360,3.1322217
11361,3.0596321
11362,3.0587325
11363,3.0551908
11364,3.0675032
11365,3.0254357
11366,3.0303986
11367,3.0885532
11368,3.0473285
11369,3.0672388
11370,3.0466022
11371,3.0534849
11372,3.1214311
11373,3.1045401
11374,3.0808496
11375,3.0913119
11376,3.0798736
11377,3.0413132
11378,3.0243633
11379,3.0754757
11380,3.0692544
11381,3.025476
11382,3.0573614
11383,3.0434949
11384,3.0211098
11385,3.0471351
11386,3.0707834
11387,3.0981777
11388,3.0933645
11389,3.0622354
11390,3.0788922
11391,3.0725405
11392,3.1827171
11393,3.0923619
11394,3.0557265
11395,3.0525293
11396,3.0470955
11397,2.9903228
11398,3.0343955
11399,3.0526481
11400,3.0826244
11401,3.0498478
11402,3.1007991
11403,2.9980555
11404,3.0386655
11405,3.0442841
11406,3.0726438
11407,3.056493
11408,3.0481086
11409,3.0389113
11410,3.0491388
11411,3.0649681
11412,3.0726662
11413,3.0972731
11414,3.0658238
11415,3.0708239
11416,3.1734853
11417,3.0656505
11418,3.0720005
11419,3.1263859
11420,3.0657892
11421,2.9816198
11422,3.0827696
11423,3.0742157
11424,3.0844383
11425,3.0593548
11426,3.0533693
11427,3.0795436
11428,3.0707893
11429,3.0661612
11430,3.0677791
11431,3.0791051
11432,3.0515621
11433,3.0509114
11434,3.0604439
11435,3.0993207
11436,3.0903869
11437,3.050977
11438,3.0507329
11439,3.0519218
11440,3.0173893
11441,3.0280704
11442,3.0597758
11443,3.0865412
11444,3.0719714
11445,3.0495453
11446,3.0359671
11447,3.0225334
11448,2.9982255
11449,3.0827076
11450,3.0942016
11451,3.0765409
11452,3.1151423
11453,3.0196059
11454,3.103909
11455,3.1410959
11456,3.071023
11457,3.0939009
11458,3.0775955
11459,3.0259781
11460,3.1078904
11461,3.0851221
11462,3.0713036
11463,3.0907683
11464,3.0455258
11465,3.0104213
11466,3.0386264
11467,3.0677192
11468,3.079627
11469,3.0424945
11470,3.0516486
11471,3.0913467
11472,3.1041121
11473,2.9747527
11474,3.0317719
11475,3.0891011
11476,3.0786362
11477,3.0643353
11478,3.0015488
11479,3.1186929
11480,3.0594857
11481,3.0817137
11482,3.0358591
11483,3.1562204
11484,3.0910394
11485,3.0900872
11486,3.0711389
11487,3.1015425
11488,3.0803943
11489,3.1047966
11490,3.0386992
11491,3.0718753
11492,3.0667813
11493,3.0630629
11494,3.1073606
11495,3.044502
11496,3.0994709
11497,3.1104097
11498,3.0431464
11499,3.1881356
11500,3.0681205
11501,3.0632787
11502,3.0418348
11503,3.0703359
11504,3.1192362
11505,3.121264
11506,3.0776808
11507,3.0250292
11508,3.0828419
11509,3.0578592
11510,2.9810297
11511,3.0412958
11512,3.1186948
11513,3.0514965
11514,3.10761
11515,3.0821109
11516,3.0592055
11517,3.1187174
11518,3.0569143
11519,3.1128099
11520,3.0866978
11521,3.0831728
11522,3.047348
11523,3.0872326
11524,3.1056781
11525,3.1099789
11526,3.092088
11527,3.0856817
11528,3.0220942
11529,3.0883214
11530,3.082005
11531,3.0607119
11532,3.0791888
11533,3.0636933
11534,3.1101148
11535,3.1316373
11536,3.1435633
11537,3.0752857
11538,3.0794427
11539,3.0686324
11540,3.0604863
11541,3.0479558
11542,3.0521314
11543,3.0324006
11544,3.0665927
11545,3.1019309
11546,3.0939643
11547,3.0679834
11548,3.1419842
11549,3.030967
11550,2.9847579
11551,3.1227751
11552,3.1193278
11553,3.1076279
11554,3.1335099
11555,3.1248512
11556,3.1706321
11557,3.0219963
11558,3.0222704
11559,3.149936
11560,3.0657969
11561,3.1107664
11562,3.0732627
11563,3.0537078
11564,3.0530827
11565,3.1745057
11566,3.060895
11567,3.1102376
11568,3.0842104
11569,3.0697236
11570,3.0395474
11571,3.0283575
11572,3.0184948
11573,3.0388498
11574,3.0906725
11575,3.0282087
11576,3.0168791
11577,3.0743382
11578,3.0774255
11579,3.0369241
11580,3.0452332
11581,3.0034161
11582,3.0752349
11583,3.0757396
11584,3.012331
11585,3.0872169
11586,3.0601206
11587,3.0650899
11588,3.0493484
11589,3.0084634
11590,3.0423365
11591,3.0500789
11592,3.0351541
11593,3.0807424
11594,3.0747278
11595,3.0695515
11596,3.0524912
11597,3.0965495
11598,3.0763748
11599,3.0654426
11600,3.076036
11601,3.100935
11602,3.0669706
11603,3.0677772
11604,2.9969296
11605,3.0491898
11606,3.0973344
11607,3.0286362
11608,3.0631914
11609,3.0741987
11610,3.0543332
11611,3.0433388
11612,3.1323047
11613,3.0059228
11614,3.0617094
11615,3.0486901
11616,3.099473
11617,3.1025467
11618,3.0653477
11619,3.0634668
11620,3.0770159
11621,3.0994947
11622,3.1504545
11623,3.0467691
11624,3.0659628
11625,3.0828571
11626,3.1328614
11627,3.1241243
11628,3.0169165
11629,3.1047165
11630,3.1187391
11631,3.0985689
11632,3.0894384
11633,3.0951486
11634,3.0625291
11635,3.068619
11636,3.1686318
11637,3.0538523
11638,3.0574365
11639,3.1453729
11640,3.0944173
11641,3.0326326
11642,3.0759726
11643,3.0652461
11644,3.0827348
11645,3.0463204
11646,3.0428262
11647,3.1450415
11648,3.0522969
11649,3.0472646
11650,3.0575962
11651,3.0071292
11652,3.1371861
11653,3.0854409
11654,3.0273561
11655,3.1118398
11656,3.0167298
11657,3.1736994
11658,3.0973809
11659,3.0327163
11660,3.0824749
11661,3.0223713
11662,3.1417596
11663,3.044594
11664,3.077632
11665,3.0855107
11666,3.0479498
11667,3.0794749
11668,3.0645106
11669,3.1417174
11670,3.0177124
11671,3.0984361
11672,3.0420351
11673,3.0888336
11674,3.0123649
11675,3.0588841
11676,3.05528
11677,3.0549169
11678,3.0110526
11679,3.0018125
11680,3.0943015
11681,3.0771489
11682,3.0824697
11683,3.0632796
11684,3.0189204
11685,3.0782201
11686,3.0067749
11687,3.0557892
11688,3.0789011
11689,3.1265426
11690,3.0431197
11691,3.1055307
11692,3.056396
11693,3.0577812
11694,3.0910993
11695,3.0797684
11696,3.1081493
11697,3.055841
11698,3.0596411
11699,3.0565338
11700,3.1172204
11701,3.0380645
11702,3.0730898
11703,3.192863
11704,3.096904
11705,3.1416812
11706,3.095511
11707,3.0365021
11708,3.148596
11709,3.095206
11710,3.0431466
11711,3.0854774
11712,3.031153
11713,3.0076289
11714,3.0567377
11715,3.038564
11716,3.0773396
11717,3.0333557
11718,3.0363441
11719,3.0755754
11720,2.9995916
11721,3.0869527
11722,3.1124859
11723,3.08413
11724,3.050036
11725,3.1294599
11726,3.1153378
11727,3.0627604
11728,3.0561075
11729,3.1379917
11730,3.0843472
11731,3.131959
11732,3.0417058
11733,3.0703671
11734,3.0828481
11735,3.0406716
11736,3.1260355
11737,3.0594082
11738,3.1030126
11739,3.0165639
11740,3.0784178
11741,3.0768623
11742,3.075254
11743,3.0796375
11744,3.0351183
11745,3.1102233
11746,3.075815
11747,3.0918856
11748,3.0747058
11749,3.0865369
11750,3.1854014
11751,3.1087892
11752,3.0170472
11753,3.0496755
11754,3.0452075
11755,3.0429063
11756,3.0249081
11757,3.0246849
11758,3.068434
11759,3.0549076
11760,3.0414398
11761,3.1265385
11762,3.0867815
11763,3.0189636
11764,3.087997
11765,3.0965583
11766,3.0546939
11767,3.0324516
11768,3.0728891
11769,3.1644213
11770,2.9757071
11771,3.0723197
11772,3.0541179
11773,3.0585933
11774,3.1622469
11775,3.0484052
11776,3.0652149
11777,3.1003673
11778,3.0290978
11779,3.0769777
11780,3.0408134
11781,3.0486794
11782,3.0552516
11783,3.0529194
11784,3.0526752
11785,3.0367661
11786,3.0486035
11787,3.0939941
11788,3.0634072
11789,3.0396514
11790,3.0056481
11791,3.0296102
11792,3.0961716
11793,3.0896819
11794,3.0353451
11795,3.0432966
11796,3.0389211
11797,3.1101224
11798,3.0771489
11799,3.0892184
11800,3.0504539
11801,3.0383196
11802,3.0602033
11803,3.0804338
11804,3.0620093
11805,3.0925963
11806,3.1339712
11807,3.1097925
11808,3.1126764
11809,3.0797858
11810,3.0336633
11811,3.1024413
11812,3.0652003
11813,3.079272
11814,3.0668983
11815,3.2107983
11816,3.0802498
11817,2.9991438
11818,3.0332103
11819,3.0737474
11820,3.081996
11821,3.0695009
11822,3.0072167
11823,3.0163643
11824,3.0247359
11825,3.0844781
11826,3.0942638
11827,3.049468
11828,3.03878
11829,3.057179
11830,3.0666313
11831,3.0567858
11832,3.0764155
11833,3.0815067
11834,3.0680151
11835,3.0284109
11836,3.0521548
11837,3.0405235
11838,3.0237017
11839,3.0646751
11840,3.0852618
11841,3.0712624
11842,3.0521674
11843,3.1128335
11844,3.0756109
11845,3.0486438
11846,3.1479943
11847,3.1119308
11848,3.0521333
11849,3.0109715
11850,3.0878713
11851,3.122335
11852,3.0245931
11853,3.0493906
11854,3.0675504
11855,3.0461335
11856,2.9769018
11857,3.0319397
11858,3.0749969
11859,3.0107675
11860,3.0609698
11861,3.0519719
11862,3.0253756
11863,3.0702417
11864,3.0645423
11865,3.0750227
11866,3.072917
11867,3.0048444
11868,3.1133528
11869,3.0626016
11870,3.0641975
11871,3.1405511
11872,3.0802157
11873,3.0600634
11874,3.0619681
11875,3.1073625
11876,3.082901
11877,3.1429253
11878,3.0769246
11879,3.06214
11880,3.0629511
11881,3.0379853
11882,3.0864229
11883,3.0474296
11884,3.0019767
11885,3.0449002
11886,3.0029728
11887,3.0035005
11888,3.0965393
11889,3.0087483
11890,3.0759578
11891,3.0418372
11892,3.0555987
11893,3.0287123
11894,3.0314181
11895,3.0804899
11896,3.0654807
11897,3.0189428
11898,3.091959
11899,3.0599923
11900,3.067524
11901,3.0229454
11902,3.1037779
11903,3.0672567
11904,3.0795634
11905,3.084486
11906,3.0381424
11907,3.1200452
11908,3.0480704
11909,3.0981524
11910,3.0264163
11911,3.1143062
11912,3.0425656
11913,3.0570726
11914,3.0760565
11915,3.018867
11916,2.956696
11917,3.0050468
11918,3.0287156
11919,3.0525098
11920,3.0928783
11921,3.0420115
11922,3.0396595
11923,3.0104671
11924,3.0773296
11925,3.0145738
11926,3.0085518
11927,3.0089927
11928,3.062881
11929,3.0706737
11930,3.0813267
11931,3.043859
11932,3.0983129
11933,3.0664506
11934,3.0683379
11935,3.0153124
11936,3.074357
11937,3.0537329
11938,3.0984287
11939,3.1762297
11940,3.1155746
11941,3.0692549
11942,3.1246443
11943,3.0670781
11944,3.0295691
11945,3.0429304
11946,3.0431473
11947,3.0424218
11948,3.0747697
11949,3.0309792
11950,3.0366919
11951,3.0954618
11952,3.0240316
11953,3.0439715
11954,3.0449014
11955,3.0326669
11956,3.0245697
11957,3.0284746
11958,2.9995971
11959,3.0498731
11960,3.0102355
11961,3.0335956
11962,3.0557892
11963,3.0584388
11964,3.041821
11965,3.0636885
11966,3.0569794
11967,3.0573771
11968,3.1292803
11969,3.082691
11970,3.0711291
11971,3.0315132
11972,3.0798154
11973,3.0711663
11974,2.9910948
11975,3.0440772
11976,3.0955434
11977,3.0556219
11978,3.0753834
11979,3.0275009
11980,3.0494196
11981,2.9772673
11982,3.0158911
11983,3.0826576
11984,3.0192602
11985,3.0640216
11986,3.0655234
11987,3.0723026
11988,3.0367565
11989,3.0409372
11990,3.0541711
11991,3.0446863
11992,3.0220737
11993,3.0541513
11994,2.9671657
11995,2.986125
11996,3.0583351
11997,3.0611055
11998,3.0986512
11999,3.0559053
12000,3.0719352
12001,3.0497484
12002,3.0569317
12003,3.046366
12004,3.0732818
12005,2.9989765
12006,3.0729694
12007,3.0238633
12008,3.0837951
12009,3.0268252
12010,3.0241394
12011,3.0832376
12012,3.0156963
12013,3.0260379
12014,3.0426469
12015,3.0082965
12016,3.0122509
12017,3.0442526
12018,3.0603676
12019,3.0436006
12020,3.0659964
12021,3.0370736
12022,3.0453339
12023,3.058461
12024,3.0580521
12025,3.0452514
12026,3.0235569
12027,2.988616
12028,3.0184181
12029,3.0279169
12030,3.0091012
12031,3.0435724
12032,3.0506418
12033,3.0621068
12034,3.0974998
12035,3.1794128
12036,3.0816405
12037,3.0973792
12038,3.1643777
12039,3.0636921
12040,3.0785892
12041,3.1043591
12042,3.0958416
12043,3.0313575
12044,3.0679083
12045,3.0650721
12046,3.0717888
12047,3.0474436
12048,3.0289021
12049,3.0643017
12050,3.1075842
12051,3.0198836
12052,3.0260615
12053,3.1454928
12054,3.0565357
12055,3.0525999
12056,3.0967023
12057,3.0121205
12058,3.0157425
12059,3.0136535
12060,3.0096569
12061,3.0298839
12062,3.0055561
12063,2.9854884
12064,3.0057907
12065,3.0262365
12066,3.1021285
12067,3.0578103
12068,3.047967
12069,3.0404227
12070,3.0507944
12071,3.0406711
12072,3.0721645
12073,3.1213694
12074,3.1302719
12075,3.0749583
12076,3.0338957
12077,3.0503054
12078,3.0335517
12079,3.0699508
12080,3.0852222
12081,3.0340521
12082,3.0373888
12083,3.0281637
12084,3.0002801
12085,3.0720167
12086,3.0618036
12087,3.0352311
12088,3.072969
12089,3.0679588
12090,3.078804
12091,3.0382702
12092,3.0928779
12093,3.1488817
12094,3.0546608
12095,3.0483038
12096,3.002125
12097,2.9702041
12098,3.0127017
12099,3.046037
12100,3.0541351
12101,3.0383861
12102,3.0376785
12103,3.0608087
12104,3.1429133
12105,3.0503924
12106,3.0790002
12107,3.024446
12108,3.114537
12109,3.0306222
12110,3.1063108
12111,3.0645635
12112,3.0548401
12113,3.0646663
12114,3.1203845
12115,3.056006
12116,3.0422997
12117,3.0516524
12118,3.0518417
12119,3.0521007
12120,3.0554037
12121,3.0587983
12122,3.0427618
12123,3.0821652
12124,3.0168207
12125,3.0149093
12126,3.0500169
12127,3.0346375
12128,3.0410104
12129,3.0742865
12130,3.0156431
12131,3.0412285
12132,3.0367281
12133,3.0443437
12134,3.0417507
12135,3.0754843
12136,3.0934556
12137,3.0248682
12138,3.0650945
12139,3.09217
12140,3.0441573
12141,3.0764933
12142,3.0308418
12143,3.0848637
12144,3.0163312
